id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
Q008009015,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ကိုင်းပြင်ကြီး,04/10/20,5
Q008009015,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ကိုင်းပြင်ကြီး,04/11/20,3
Q008009015,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ကိုင်းပြင်ကြီး,04/20/20,2
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/10/20,2
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/09/20,9
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/20/20,0
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/08/20,13
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/06/20,25
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/19/20,1
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/07/20,19
Q008009011,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ဂန့်ဂေါ်ပင်,04/11/20,1
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/08/20,6
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/19/20,2
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/07/20,6
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/09/20,3
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/10/20,2
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/20/20,2
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/11/20,2
Q008009016,MMR008,Bago (West),MMR008009,Minhla,ကွာရန်တင်းစခန်း,အလက ရှားတောကွင်း,04/06/20,6
Q008010011,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,ဆေးရုံတွင် ထားရှိသည့် စောင့်ကြည့်လူနာ,04/20/20,2
Q008010007,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အိုးသည်ကုန်း,04/05/20,45
Q008010007,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အိုးသည်ကုန်း,04/10/20,3
Q008010007,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အိုးသည်ကုန်း,04/09/20,37
Q008010006,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အုတ်ဖို,04/05/20,105
Q008010006,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အုတ်ဖို,04/10/20,38
Q008010006,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အုတ်ဖို,04/09/20,69
Q008010008,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အေးမြသာယာ,04/09/20,43
Q008010008,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အေးမြသာယာ,04/10/20,31
Q008010008,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက အေးမြသာယာ,04/05/20,46
Q008010009,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ကိုင်းကလေး,04/05/20,28
Q008010009,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ကိုင်းကလေး,04/10/20,2
Q008010009,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ကိုင်းကလေး,04/09/20,10
Q008010010,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အလက လယ်ဦးစု,04/10/20,0
Q008010010,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အလက လယ်ဦးစု,04/05/20,25
Q008010010,MMR008,Bago (West),MMR008010,Okpho,ကွာရန်တင်းစခန်း,အလက လယ်ဦးစု,04/09/20,20
Q001007004,MMR001,Kachin,MMR001007,Mohnyin,ကွာရန်တင်းစခန်း,အထက ညောင်ကုန်း၊ နန်းမား,04/03/20,17
Q001007006,MMR001,Kachin,MMR001007,Mohnyin,ကွာရန်တင်းစခန်း,အထက နန့်မွန်း၊ အင်းတော်ကြီး,04/03/20,14
Q001007003,MMR001,Kachin,MMR001007,Mohnyin,ကွာရန်တင်းစခန်း,အထက မြို့မတောင် ၊ဟိုပင်မြို့,04/03/20,21
Q001007001,MMR001,Kachin,MMR001007,Mohnyin,ကွာရန်တင်းစခန်း,အထက မော်ဟန်,04/03/20,37
Q001007002,MMR001,Kachin,MMR001007,Mohnyin,ကွာရန်တင်းစခန်း,အလက(ခွဲ) နန်ရင်း၊ ဟိုပင်မြို့,04/03/20,9
Q001007005,MMR001,Kachin,MMR001007,Mohnyin,ကွာရန်တင်းစခန်း,အလက(ခွဲ) မြို့မ ရန်အောင်၊ နန်းမား,04/03/20,6
Q001011003,MMR001,Kachin,MMR001011,Shwegu,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/03/20,88
Q001011001,MMR001,Kachin,MMR001011,Shwegu,ကွာရန်တင်းစခန်း,နေအိမ်,04/03/20,70
Q001011002,MMR001,Kachin,MMR001011,Shwegu,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,04/03/20,13
Q002001005,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,ဆေးရုံကြီး,04/20/20,0
Q002001006,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,ပညာရေးကောလိပ်,04/20/20,34
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/05/20,24
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/19/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/20/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/10/20,2
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/15/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/14/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/16/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/08/20,7
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/09/20,2
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/18/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/06/20,19
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/11/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/17/20,0
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/07/20,13
Q002001001,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သာသနာ့ဗိမာန်,04/12/20,0
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/12/20,0
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/14/20,36
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/05/20,19
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/07/20,15
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/20/20,35
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/10/20,0
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/16/20,36
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/18/20,36
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/11/20,0
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/06/20,15
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/17/20,36
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/15/20,36
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/08/20,12
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/19/20,36
Q002001003,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,သူနာပြု/သားဖွား သင်တန်းကျောင်း,04/09/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/12/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/16/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/14/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/05/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/06/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/09/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/08/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/17/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/10/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/19/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/15/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/11/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/07/20,0
Q002001004,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အ.လ.က (၂),04/18/20,0
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/12/20,20
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/06/20,52
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/20/20,6
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/10/20,22
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/16/20,24
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/18/20,24
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/05/20,55
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/07/20,52
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/11/20,20
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/17/20,24
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/15/20,24
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/19/20,23
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/14/20,20
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/09/20,23
Q002001002,MMR002,Kayah,MMR002001,Loikaw,ကွာရန်တင်းစခန်း,အား/ကာသိပ္ပံ,04/08/20,40
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/19/20,12
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/12/20,13
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/20/20,14
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/05/20,69
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/08/20,29
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/16/20,14
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/14/20,13
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/18/20,12
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/15/20,14
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/17/20,14
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/07/20,32
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/06/20,51
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/10/20,14
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/11/20,13
Q002002001,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ဒီးမော့ဆို အ.ထ.က,04/09/20,15
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/12/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/19/20,1
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/06/20,28
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/16/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/20/20,1
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/14/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/10/20,5
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/08/20,14
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/17/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/07/20,19
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/18/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/15/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/09/20,10
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/11/20,4
Q002002002,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,နန်းမယ်ခုံ အ.ထ.က,04/05/20,37
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/18/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/14/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/12/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/06/20,30
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/08/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/16/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/20/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/10/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/07/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/15/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/19/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/17/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/11/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/09/20,0
Q002002003,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,ပန်ပက် အ.လ.က,04/05/20,40
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/14/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/12/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/18/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/08/20,1
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/15/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/20/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/10/20,1
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/05/20,15
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/07/20,4
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/19/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/16/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/06/20,5
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/17/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/11/20,0
Q002002004,MMR002,Kayah,MMR002002,Demoso,ကွာရန်တင်းစခန်း,မိုးလုံလေလုံ အားကစားရုံ,04/09/20,1
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/14/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/20/20,3
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/17/20,5
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/18/20,5
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/09/20,2
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/06/20,2
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/08/20,3
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/07/20,2
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/16/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/15/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/12/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/19/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/11/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/10/20,4
Q002003003,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,ဖရူဆိုဆေးရုံ,04/05/20,2
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/18/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/12/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/17/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/14/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/10/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/06/20,13
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/05/20,16
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/20/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/15/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/08/20,3
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/09/20,2
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/07/20,5
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/19/20,0
Q002003001,MMR002,Kayah,MMR002003,Hpruso,ကွာရန်တင်းစခန်း,မြို့နယ်ခန်းမ,04/16/20,0
