,id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
1256,Q005009001,MMR005,Sagaing,MMR005009,Ye-U,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,04/05/20,1
1257,Q005010003,MMR005,Sagaing,MMR005010,Tabayin,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,321
1258,Q005010002,MMR005,Sagaing,MMR005010,Tabayin,ကွာရန်တင်းစခန်း,ဆေးရုံ,04/05/20,1
1259,Q005010001,MMR005,Sagaing,MMR005010,Tabayin,ကွာရန်တင်းစခန်း,နေအိမ်,04/05/20,91
1260,Q005011002,MMR005,Sagaing,MMR005011,Taze,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,128
1261,Q005011001,MMR005,Sagaing,MMR005011,Taze,ကွာရန်တင်းစခန်း,နေအိမ်,04/05/20,79
1262,Q015002001,MMR015,Shan (North),MMR015002,Hseni,ကွာရန်တင်းစခန်း,မိုင်းလီ (ရွာပြင်),04/01/20,2
1263,Q015003001,MMR016,Shan (North),MMR015003,Hseni,ကွာရန်တင်းစခန်း,ပန်လော့ (ခန်းမ),04/01/20,4
1264,Q015004001,MMR017,Shan (North),MMR015004,Hseni,ကွာရန်တင်းစခန်း,နမ့်တုတ် (ခန်းမ),04/01/20,3
1265,Q015004002,MMR017,Shan (North),MMR015004,Hseni,ကွာရန်တင်းစခန်း,နေအိမ်,03/25/20,133
1266,Q015005001,MMR018,Shan (North),MMR015005,Hseni,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,03/25/20,9
1267,Q015006001,MMR019,Shan (North),MMR015006,Hseni,ကွာရန်တင်းစခန်း,အခြားနေရာများ,03/25/20,16
1268,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/14/20,13
1269,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/19/20,11
1270,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/20/20,11
1271,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/10/20,14
1272,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/17/20,11
1273,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/18/20,11
1274,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/08/20,12
1275,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/16/20,11
1276,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/12/20,15
1277,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/07/20,12
1278,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/06/20,11
1279,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/15/20,13
1280,Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/11/20,14
1281,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/12/20,7
1282,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/15/20,7
1283,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/17/20,7
1284,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/07/20,6
1285,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/18/20,7
1286,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/06/20,8
1287,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/11/20,7
1288,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/19/20,7
1289,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/14/20,7
1290,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/08/20,6
1291,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/20/20,7
1292,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/16/20,7
1293,Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/10/20,7
1294,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/12/20,2
1295,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/10/20,1
1296,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/15/20,2
1297,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/18/20,2
1298,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/17/20,2
1299,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/16/20,2
1300,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/08/20,2
1301,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/14/20,2
1302,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/20/20,2
1303,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/19/20,2
1304,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/11/20,2
1305,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/06/20,5
1306,Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/07/20,5
1307,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/12/20,2
1308,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/20/20,2
1309,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/17/20,2
1310,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/08/20,2
1311,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/14/20,2
1312,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/19/20,2
1313,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/18/20,2
1314,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/10/20,2
1315,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/15/20,2
1316,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/16/20,2
1317,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/07/20,2
1318,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/06/20,2
1319,Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/11/20,2
1320,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/15/20,6
1321,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/18/20,6
1322,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/12/20,6
1323,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/20/20,6
1324,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/16/20,6
1325,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/17/20,6
1326,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/19/20,6
1327,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/14/20,6
1328,Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/11/20,6
1329,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/16/20,13
1330,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/12/20,13
1331,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/17/20,13
1332,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/11/20,13
1333,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/10/20,13
1334,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/18/20,13
1335,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/06/20,13
1336,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/08/20,13
1337,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/07/20,13
1338,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/14/20,13
1339,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/19/20,13
1340,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/20/20,13
1341,Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/15/20,13
1342,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/14/20,49
1343,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/12/20,51
1344,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/10/20,52
1345,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/18/20,52
1346,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/17/20,51
1347,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/15/20,50
1348,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/06/20,52
1349,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/16/20,51
1350,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/20/20,25
1351,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/08/20,52
1352,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/07/20,52
1353,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/19/20,52
1354,Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/11/20,5
1355,Q006005004,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,စာကြည့်တိုက်,04/06/20,1
1356,Q006005004,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,စာကြည့်တိုက်,04/08/20,1
1357,Q006005004,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,စာကြည့်တိုက်,04/07/20,1
1358,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/07/20,3
1359,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/17/20,5
1360,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/10/20,1
1361,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/18/20,5
1362,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/20/20,5
1363,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/06/20,7
1364,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/15/20,5
1365,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/08/20,2
1366,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/14/20,5
1367,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/16/20,5
1368,Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/19/20,5
1369,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/11/20,2
1370,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/08/20,2
1371,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/20/20,2
1372,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/07/20,2
1373,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/10/20,2
1374,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/14/20,2
1375,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/06/20,2
1376,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/15/20,2
1377,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/17/20,2
1378,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/18/20,2
1379,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/19/20,2
1380,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/12/20,2
1381,Q006006015,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကံမော်နယ်မြေ မီးသတ်စခန်း,04/16/20,2
1382,Q006006011,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကုန်းဘောင်ဘုန်းကြီးကျောင်း,04/07/20,2
1383,Q006006011,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကုန်းဘောင်ဘုန်းကြီးကျောင်း,04/06/20,2
1384,Q006006011,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ကုန်းဘောင်ဘုန်းကြီးကျောင်း,04/08/20,2
1385,Q006006017,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,စန္ဒဝတ်အရှေ့ဘုန်းကြီးကျောင်း,04/07/20,2
1386,Q006006017,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,စန္ဒဝတ်အရှေ့ဘုန်းကြီးကျောင်း,04/08/20,2
1387,Q006006017,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,စန္ဒဝတ်အရှေ့ဘုန်းကြီးကျောင်း,04/10/20,2
1388,Q006006019,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဒဝဲဘုန်းကြီးကျောင်း,04/07/20,3
1389,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/10/20,1
1390,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/07/20,1
1391,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/14/20,1
1392,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/18/20,1
1393,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/16/20,1
1394,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/19/20,1
1395,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/06/20,1
1396,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/12/20,1
1397,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/15/20,1
1398,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/08/20,1
1399,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/20/20,1
1400,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/17/20,1
1401,Q006006008,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မဂုဏ်ရည်ဘုန်းကြီးကျောင်း,04/11/20,1
1402,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/07/20,1
1403,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/10/20,1
1404,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/18/20,3
