,SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
266,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,ထမံသီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,25.32819,95.28645999999999,"95.28646,25.32819,0"
267,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,နန်းတောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,24.8101,95.28716999999999,"95.28717,24.8101,0"
268,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,သောင်သွပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,24.42515,94.69852,"94.69852,24.42515,0"
269,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,ရွှေပြည်အေးမြို့သစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,24.44129,94.74051999999999,"94.74052,24.44129,0"
270,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,နောင်ပိုအောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,24.80919,95.07169,"95.07169,24.80919,0"
271,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,မောင်းခမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,25.07773,95.03411,"95.03411,25.07773,0"
272,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,ပါဟုတ်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,null,null,null
273,MMR005,MMR005035,စစ်ကိုင်းတိုင်းဒေသကြီး,လေရှီး,လေရှီးမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,25.44602,94.95146,"94.95146,25.44602,0"
274,MMR005,MMR005035,စစ်ကိုင်းတိုင်းဒေသကြီး,လေရှီး,ဆွမ္မရာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,25.366999999999997,94.68851,"94.68851,25.367,0"
275,MMR005,MMR005034,စစ်ကိုင်းတိုင်းဒေသကြီး,ဟုမ္မလင်း,မိုပိုင်းလွတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,25.0364,94.78458,"94.78458,25.0364,0"
276,MMR005,MMR005036,စစ်ကိုင်းတိုင်းဒေသကြီး,လဟယ်,လဟယ်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,26.32729,95.44054,"95.44054,26.32729,0"
277,MMR005,MMR005036,စစ်ကိုင်းတိုင်းဒေသကြီး,လဟယ်,ထန်ပါခွေတိုက်နယ်ဆေးရုံ,တိုက်နယ်,25.0,25.96459,95.24121,"95.24121,25.96459,0"
278,MMR005,MMR005036,စစ်ကိုင်းတိုင်းဒေသကြီး,လဟယ်,ယမ်းကြုံးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,26.51411,95.16541,"95.16541,26.51411,0"
279,MMR005,MMR005037,စစ်ကိုင်းတိုင်းဒေသကြီး,နန်းယွန်း,နန်းယွန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,26.97898,96.16925,"96.16925,26.97898,0"
280,MMR005,MMR005037,စစ်ကိုင်းတိုင်းဒေသကြီး,နန်းယွန်း,ပန်ဆောင်မြို့တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,27.23583,96.15948,"96.15948,27.23583,0"
281,MMR005,MMR005037,စစ်ကိုင်းတိုင်းဒေသကြီး,နန်းယွန်း,ဒုံဟီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,26.787909999999997,95.80242,"95.80242,26.78791,0"
282,MMR006,MMR006001,တနင်္သာရီတိုင်းဒေသကြီး,ထားဝယ်,ထားဝယ်ပြည်သူ့ဆေးရုံကြီး,null,200.0,14.07838,98.20265,"98.20265,14.07838,0"
283,MMR006,MMR006001,တနင်္သာရီတိုင်းဒေသကြီး,ထားဝယ်,မေတ္တာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,14.162410000000001,98.5179,"98.5179,14.16241,0"
284,MMR006,MMR006002,တနင်္သာရီတိုင်းဒေသကြီး,လောင်းလုံး,လောင်းလုံမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,13.97453,98.11887,"98.11887,13.97453,0"
285,MMR006,MMR006002,တနင်္သာရီတိုင်းဒေသကြီး,လောင်းလုံး,မောင်းမကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,14.14515,98.10939,"98.10939,14.14515,0"
286,MMR006,MMR006002,တနင်္သာရီတိုင်းဒေသကြီး,လောင်းလုံး,သကြက်တောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,13.755139999999999,98.1514,"98.1514,13.75514,0"
287,MMR006,MMR006003,တနင်္သာရီတိုင်းဒေသကြီး,သရက်ချောင်း,သရက်ချောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,13.856229999999998,98.27218,"98.27218,13.85623,0"
288,MMR006,MMR006003,တနင်္သာရီတိုင်းဒေသကြီး,သရက်ချောင်း,ရငဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,13.63039,98.38175,"98.38175,13.63039,0"
289,MMR006,MMR006003,တနင်္သာရီတိုင်းဒေသကြီး,သရက်ချောင်း,ပဲဒက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,13.45775,98.49638,"98.49638,13.45775,0"
290,MMR006,MMR006004,တနင်္သာရီတိုင်းဒေသကြီး,ရေဖြူ,ရေဖြူမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,14.267999999999999,98.19008000000001,"98.19008,14.268,0"
291,MMR006,MMR006004,တနင်္သာရီတိုင်းဒေသကြီး,ရေဖြူ,ကလိန်အောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,14.61624,98.1547,"98.1547,14.61624,0"
292,MMR006,MMR006004,တနင်္သာရီတိုင်းဒေသကြီး,ရေဖြူ,ကန်ပေါက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,14.60304,98.03832,"98.03832,14.60304,0"
293,MMR006,MMR006004,တနင်္သာရီတိုင်းဒေသကြီး,ရေဖြူ,ဘဝါတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,14.34723,98.0096,"98.0096,14.34723,0"
294,MMR006,MMR006005,တနင်္သာရီတိုင်းဒေသကြီး,မြိတ်,မြိတ်ပြည်သူ့ဆေးရုံ,null,200.0,12.44064,98.60513,"98.60513,12.44064,0"
295,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,သမုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,12.57447,98.70973000000001,"98.70973,12.57447,0"
296,MMR006,MMR006006,တနင်္သာရီတိုင်းဒေသကြီး,ကျွန်းစု,ကျွန်းစုမြို့နယ်ဆေးရုံ,မြို့နယ်,null,12.4671,98.45226,"98.45226,12.4671,0"
297,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,စခန်းသစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,12.08328,98.43167,"98.43167,12.08328,0"
298,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,ကန်မော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,11.80082,98.52501,"98.52501,11.80082,0"
299,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,မောင်းလှော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,12.31353,98.76423,"98.76423,12.31353,0"
300,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,ရေကန်တောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,11.60453,98.42063,"98.42063,11.60453,0"
301,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,တာရပိုင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,12.43176,98.33959,"98.33959,12.43176,0"
302,MMR006,MMR006007,တနင်္သာရီတိုင်းဒေသကြီး,ပုလော,ပုလောမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,12.97383,98.64725,"98.64725,12.97383,0"
303,MMR006,MMR006007,တနင်္သာရီတိုင်းဒေသကြီး,ပုလော,ပလတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,12.85463,98.67096,"98.67096,12.85463,0"
304,MMR006,MMR006007,တနင်္သာရီတိုင်းဒေသကြီး,ပုလော,ပလောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,13.2727,98.61194,"98.61194,13.2727,0"
305,MMR006,MMR006007,တနင်္သာရီတိုင်းဒေသကြီး,ပုလော,ကျောက်ကာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,12.73938,98.64232,"98.64232,12.73938,0"
306,MMR006,MMR006007,တနင်္သာရီတိုင်းဒေသကြီး,ပုလော,မလိကျွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,13.10155,98.28548,"98.28548,13.10155,0"
307,MMR006,MMR006007,တနင်္သာရီတိုင်းဒေသကြီး,ပုလော,ပြင်ဘုကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,13.18844,98.51409,"98.51409,13.18844,0"
308,MMR006,MMR006008,တနင်္သာရီတိုင်းဒေသကြီး,တနင်္သာရီ,တနင်္သာရီမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,12.082089999999999,99.03955,"99.03955,12.08209,0"
309,MMR006,MMR006008,တနင်္သာရီတိုင်းဒေသကြီး,တနင်္သာရီ,တကူတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,12.25808,99.03705,"99.03705,12.25808,0"
310,MMR006,null,တနင်္သာရီတိုင်းဒေသကြီး,null,ညောင်ပင်ကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,12.05475,99.10611999999999,"99.10612,12.05475,0"
311,MMR006,MMR006008,တနင်္သာရီတိုင်းဒေသကြီး,တနင်္သာရီ,မောတောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,12.375680000000001,98.69644,"98.69644,12.37568,0"
312,MMR006,MMR006009,တနင်္သာရီတိုင်းဒေသကြီး,ကော့သောင်း,ကော့သောင်းပြည်သူ့ဆေးရုံ,null,100.0,9.99404,98.54784000000001,"98.54784,9.99404,0"
313,MMR006,MMR006009,တနင်္သာရီတိုင်းဒေသကြီး,ကော့သောင်း,ချမ်းဖမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,10.203669999999999,98.52205,"98.52205,10.20367,0"
314,MMR006,MMR006009,တနင်္သာရီတိုင်းဒေသကြီး,ကော့သောင်း,ခမောက်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,10.34607,98.6208,"98.6208,10.34607,0"
315,MMR006,MMR006009,တနင်္သာရီတိုင်းဒေသကြီး,ကော့သောင်း,အောင်ဘာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,10.5696,98.48250999999999,"98.48251,10.5696,0"
316,MMR006,MMR006009,တနင်္သာရီတိုင်းဒေသကြီး,ကော့သောင်း,မာရမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,10.43945,98.7796,"98.7796,10.43945,0"
317,MMR006,MMR006010,တနင်္သာရီတိုင်းဒေသကြီး,ဘုတ်ပြင်း,ဘုတ်ပြင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,11.260010000000001,98.76420999999999,"98.76421,11.26001,0"
318,MMR006,MMR006010,တနင်္သာရီတိုင်းဒေသကြီး,ဘုတ်ပြင်း,ပြည်ကြီးမဏ္ဍိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,11.4659,99.01057,"99.01057,11.4659,0"
319,MMR006,MMR006010,တနင်္သာရီတိုင်းဒေသကြီး,ဘုတ်ပြင်း,ကရသူရိတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,10.93142,98.76332,"98.76332,10.93142,0"
320,MMR007,MMR007001,ပဲခူးတိုင်းဒေသကြီး,ပဲခူး,ပဲခူးပြည်သူ့ဆေးရုံကြီး,null,500.0,17.33744,96.48454,"96.48454,17.33744,0"
321,MMR007,MMR007001,ပဲခူးတိုင်းဒေသကြီး,ပဲခူး,ထန်းတောကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.49782,96.3519,"96.3519,17.49782,0"
322,MMR007,MMR007001,ပဲခူးတိုင်းဒေသကြီး,ပဲခူး,ဘုရားကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.47737,96.51581999999999,"96.51582,17.47737,0"
323,MMR007,MMR007001,ပဲခူးတိုင်းဒေသကြီး,ပဲခူး,ဇောင်းတူတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.628120000000003,96.22856,"96.22856,17.62812,0"
324,MMR007,MMR007001,ပဲခူးတိုင်းဒေသကြီး,ပဲခူး,ဘုရားကလေးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.50945,96.53177,"96.53177,17.50945,0"
325,MMR007,MMR007002,ပဲခူးတိုင်းဒေသကြီး,သနပ်ပင်,သနပ်ပင်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.28639,96.57978,"96.57978,17.28639,0"
326,MMR007,MMR007002,ပဲခူးတိုင်းဒေသကြီး,သနပ်ပင်,ကုလားချောင်းကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.255879999999998,96.76987,"96.76987,17.25588,0"
327,MMR007,MMR007002,ပဲခူးတိုင်းဒေသကြီး,သနပ်ပင်,ခရမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.30949,96.61306,"96.61306,17.30949,0"
328,MMR007,MMR007002,ပဲခူးတိုင်းဒေသကြီး,သနပ်ပင်,ကျီးပင်စုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.33664,96.79996,"96.79996,17.33664,0"
329,MMR007,MMR007002,ပဲခူးတိုင်းဒေသကြီး,သနပ်ပင်,မင်းရွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.34404,96.63944000000001,"96.63944,17.34404,0"
330,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,ကဝမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.088079999999998,96.45392,"96.45392,17.08808,0"
331,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,သက္ကလတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.032529999999998,96.59295,"96.59295,17.03253,0"
332,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,အုန်းနှဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.108439999999998,96.58604,"96.58604,17.10844,0"
333,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,သရက်ကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.0272,96.72476999999999,"96.72477,17.0272,0"
334,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,ဝဲပတန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.07796,96.77518,"96.77518,17.07796,0"
335,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,သပြေကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.06267,96.43925,"96.43925,17.06267,0"
336,MMR007,MMR007003,ပဲခူးတိုင်းဒေသကြီး,ကဝ,သပြုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.03452,96.39492,"96.39492,17.03452,0"
337,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,ဝေါမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.471529999999998,96.67027,"96.67027,17.47153,0"
338,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,မြစ်ကျိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.604129999999998,96.81099,"96.81099,17.60413,0"
339,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,သူရဲသမိန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.67334,96.89824,"96.89824,17.67334,0"
340,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,ညောင်ခါးရှည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.45448,96.84281999999999,"96.84282,17.45448,0"
341,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,ကဒွတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.41189,96.74028,"96.74028,17.41189,0"
342,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,ဆင်ရွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.653229999999997,96.82311999999999,"96.82312,17.65323,0"
343,MMR007,MMR007004,ပဲခူးတိုင်းဒေသကြီး,ဝေါ,ဖိုးဦးစိန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.56896,96.74842,"96.74842,17.56896,0"
344,MMR007,MMR007005,ပဲခူးတိုင်းဒေသကြီး,ညောင်လေးပင်,ညောင်လေးပင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,17.94966,96.72106,"96.72106,17.94966,0"
345,MMR007,MMR007005,ပဲခူးတိုင်းဒေသကြီး,ညောင်လေးပင်,မဒေါက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.913529999999998,96.84345,"96.84345,17.91353,0"
346,MMR007,MMR007005,ပဲခူးတိုင်းဒေသကြီး,ညောင်လေးပင်,ပိန်းဇလုပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.06395,96.66877,"96.66877,18.06395,0"
347,MMR007,MMR007005,ပဲခူးတိုင်းဒေသကြီး,ညောင်လေးပင်,ပြွန်တံဆာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.8664,96.70705,"96.70705,17.8664,0"
348,MMR007,MMR007006,ပဲခူးတိုင်းဒေသကြီး,ကျောက်တံခါး,ကျောက်တံခါးမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.159670000000002,96.60979,"96.60979,18.15967,0"
349,MMR007,MMR007006,ပဲခူးတိုင်းဒေသကြီး,ကျောက်တံခါး,ဖဒိုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.03439,96.56165,"96.56165,18.03439,0"
350,MMR007,MMR007006,ပဲခူးတိုင်းဒေသကြီး,ကျောက်တံခါး,ပဲနွယ်ကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.22874,96.56023,"96.56023,18.22874,0"
351,MMR007,MMR007006,ပဲခူးတိုင်းဒေသကြီး,ကျောက်တံခါး,တောကျွဲအင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.267570000000003,96.52531,"96.52531,18.26757,0"
352,MMR007,MMR007006,ပဲခူးတိုင်းဒေသကြီး,ကျောက်တံခါး,ကညင်ကျိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.11867,96.73225,"96.73225,18.11867,0"
353,MMR007,MMR007006,ပဲခူးတိုင်းဒေသကြီး,ကျောက်တံခါး,မြို့ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.07911,96.46584,"96.46584,18.07911,0"
354,MMR007,MMR007007,ပဲခူးတိုင်းဒေသကြီး,ဒိုက်ဦး,ဒိုက်ဦးမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,17.80099,96.67333,"96.67333,17.80099,0"
355,MMR007,MMR007007,ပဲခူးတိုင်းဒေသကြီး,ဒိုက်ဦး,အေးသုခတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.6539,96.47103,"96.47103,17.6539,0"
356,MMR007,MMR007007,ပဲခူးတိုင်းဒေသကြီး,ဒိုက်ဦး,သုံးခွတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.68141,96.79432,"96.79432,17.68141,0"
357,MMR007,MMR007007,ပဲခူးတိုင်းဒေသကြီး,ဒိုက်ဦး,ဝါးဂါမဏိတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.85049,96.57204,"96.57204,17.85049,0"
358,MMR007,MMR007007,ပဲခူးတိုင်းဒေသကြီး,ဒိုက်ဦး,ဖောင်တော်သီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.72938,96.6257,"96.6257,17.72938,0"
359,MMR007,MMR007008,ပဲခူးတိုင်းဒေသကြီး,ရွှေကျင်,ရွှေကျင်မြို့နယ်ဆေးရုံ,မြို့နယ်,100.0,17.93148,96.88112,"96.88112,17.93148,0"
360,MMR007,MMR007008,ပဲခူးတိုင်းဒေသကြီး,ရွှေကျင်,ဒုံဇရစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.77252,96.89123000000001,"96.89123,17.77252,0"
361,MMR007,MMR007008,ပဲခူးတိုင်းဒေသကြီး,ရွှေကျင်,ပဒဲကောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.16866,96.84777,"96.84777,18.16866,0"
362,MMR007,MMR007009,ပဲခူးတိုင်းဒေသကြီး,တောင်ငူ,တောင်ငူပြည်သူ့ဆေးရုံကြီး,null,200.0,18.93746,96.44396,"96.44396,18.93746,0"
363,MMR007,MMR007009,ပဲခူးတိုင်းဒေသကြီး,တောင်ငူ,ညောင်ကိုင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.95585,96.36418,"96.36418,18.95585,0"
364,MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,ရေတာရှည်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,19.15203,96.34773,"96.34773,19.15203,0"
365,MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,ဆွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.26761,96.29098,"96.29098,19.26761,0"
366,MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,မြို့လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.42098,96.26836999999999,"96.26837,19.42098,0"
367,MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,ရေနီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.476570000000002,96.26368000000001,"96.26368,19.47657,0"
368,MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,ကျောက်ကြီးမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.32885,96.77601,"96.77601,18.32885,0"
369,MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,မုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.52918,96.62859,"96.62859,18.52918,0"
370,MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,နတ်သံကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.24782,96.6857,"96.6857,18.24782,0"
371,MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,ကျွန်းပင်ဆိပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,null,null,null
372,MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,ငထွေစုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,null,null,null
373,MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ဖြူးမြို့နယ်ဆေးရုံ,မြို့နယ်,100.0,18.479229999999998,96.43163,"96.43163,18.47923,0"
374,MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ကညွှတ်ကွင်းဆေးရုံ,တိုက်နယ်,25.0,18.33622,96.49754,"96.49754,18.33622,0"
375,MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ဇေယျဝတီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.54184,96.42775,"96.42775,18.54184,0"
376,MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ညောင်ပင်သာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.40468,96.45614,"96.45614,18.40468,0"
377,MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ဝဲကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.54751,96.53457,"96.53457,18.54751,0"
378,MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ကျော်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.461170000000003,96.54656999999999,"96.54657,18.46117,0"
379,MMR007,MMR007013,ပဲခူးတိုင်းဒေသကြီး,အုတ်တွင်း,အုတ်တွင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.82123,96.40901,"96.40901,18.82123,0"
380,MMR007,MMR007013,ပဲခူးတိုင်းဒေသကြီး,အုတ်တွင်း,ညောင်ခြေထောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.61625,96.42574,"96.42574,18.61625,0"
381,MMR007,MMR007013,ပဲခူးတိုင်းဒေသကြီး,အုတ်တွင်း,ကျွဲပွဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.69827,96.41767,"96.41767,18.69827,0"
382,MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,ထန်းတပင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.84175,96.486,"96.486,18.84175,0"
383,MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,ဇရပ်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.71257,96.53184,"96.53184,18.71257,0"
384,MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,လှည်းလမ်းကူးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.66048,96.59858,"96.59858,18.66048,0"
385,MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,မြို့စိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.68674,96.45075,"96.45075,18.68674,0"
386,MMR008,MMR008001,ပဲခူးတိုင်းဒေသကြီး,ပြည်,ပြည်မြို့ပြည်သူ့ဆေးရုံကြီး,null,500.0,18.82193,95.24632,"95.24632,18.82193,0"
387,MMR008,MMR008001,ပဲခူးတိုင်းဒေသကြီး,ပြည်,ပေါင်းတလည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.84694,95.37781,"95.37781,18.84694,0"
388,MMR008,MMR008001,ပဲခူးတိုင်းဒေသကြီး,ပြည်,ဝက်ထီးကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.965999999999998,95.35664,"95.35664,18.966,0"
389,MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,ပေါက်ခေါင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.911379999999998,95.55385,"95.55385,18.91138,0"
390,MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,တောင်လည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.892670000000003,95.67179,"95.67179,18.89267,0"
